Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.02
Sample Interval,1.6e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
-9.9238e-02,0.000914062
-9.9237e-02,0.00207031
-9.9235e-02,0.00135156
-9.9234e-02,0.00114062
-9.9232e-02,0.000999999
-9.9230e-02,0.00235937
-9.9229e-02,0.000593749
-9.9227e-02,0.000390624
-9.9226e-02,0.000179687
-9.9224e-02,0.00183594
-9.9222e-02,0.00150781
-9.9221e-02,0.000570312
-9.9219e-02,0.000140624
-9.9218e-02,0.00183594
-9.9216e-02,0.000273437
-9.9214e-02,0.00109375
-9.9213e-02,0.00114062
-9.9211e-02,0.000492187
-9.9210e-02,0.00132812
-9.9208e-02,0.00210937
-9.9206e-02,0.000796874
-9.9205e-02,0.000749999
-9.9203e-02,0.001625
-9.9202e-02,-0.000218751
-9.9200e-02,0.00153125
-9.9198e-02,0.000882812
-9.9197e-02,0.00146875
-9.9195e-02,0.000648437
-9.9194e-02,0.00157812
-9.9192e-02,0.000499999
-9.9190e-02,-0.000531251
-9.9189e-02,0.000867187
-9.9187e-02,0.00102344
-9.9186e-02,0.00216406
-9.9184e-02,0.00145312
-9.9182e-02,0.00244531
-9.9181e-02,0.002125
-9.9179e-02,0.00160937
-9.9178e-02,0.00161719
-9.9176e-02,-0.000234376
-9.9174e-02,0.0010625
-9.9173e-02,0.00129687
-9.9171e-02,0.000648437
-9.9170e-02,0.00239062
-9.9168e-02,0.000515624
-9.9166e-02,0.00128906
-9.9165e-02,0.0016875
-9.9163e-02,0.000249999
-9.9162e-02,4.6874e-05
-9.9160e-02,0.000679687
-9.9158e-02,0.000976562
-9.9157e-02,0.0010625
-9.9155e-02,0.00141406
-9.9154e-02,0.00207812
-9.9152e-02,0.000960937
-9.9150e-02,0.00209375
-9.9149e-02,0.00139062
-9.9147e-02,0.00269531
-9.9146e-02,0.00144531
-9.9144e-02,0.000554687
-9.9142e-02,0.00110937
-9.9141e-02,0.00288281
-9.9139e-02,0.00167969
-9.9138e-02,0.00128906
-9.9136e-02,-0.000203126
-9.9134e-02,0.00124219
-9.9133e-02,0.000429687
-9.9131e-02,0.00127344
-9.9130e-02,0.000320312
-9.9128e-02,0.00110937
-9.9126e-02,0.000664062
-9.9125e-02,-0.000554688
-9.9123e-02,0.00145312
-9.9122e-02,0.000460937
-9.9120e-02,0.001375
-9.9118e-02,0.00200781
-9.9117e-02,0.000617187
-9.9115e-02,0.000820312
-9.9114e-02,0.00114062
-9.9112e-02,0.00135156
-9.9110e-02,0.0014375
-9.9109e-02,0.000304687
-9.9107e-02,0.00119531
-9.9106e-02,0.000742187
-9.9104e-02,0.0014375
-9.9102e-02,0.00188281
-9.9101e-02,0.0018125
-9.9099e-02,0.000187499
-9.9098e-02,0.000601562
-9.9096e-02,0.000265624
-9.9094e-02,0.00138281
-9.9093e-02,0.000851562
-9.9091e-02,0.000343749
-9.9090e-02,0.000851562
-9.9088e-02,0.000867187
-9.9086e-02,0.00135156
-9.9085e-02,0.00128906
-9.9083e-02,0.00267969
-9.9082e-02,0.00153906
-9.9080e-02,0.000695312
-9.9078e-02,0.00154687
-9.9077e-02,0.000789062
-9.9075e-02,0.0014375
-9.9074e-02,0.00159375
-9.9072e-02,0.00133594
-9.9070e-02,0.00146094
-9.9069e-02,0.000554687
-9.9067e-02,0.000484374
-9.9066e-02,0.000601562
-9.9064e-02,0.000984374
-9.9062e-02,0.000640624
-9.9061e-02,0.0018125
-9.9059e-02,0.000679687
-9.9058e-02,0.000703124
-9.9056e-02,0.00119531
-9.9054e-02,0.0015625
-9.9053e-02,0.00207812
-9.9051e-02,0.000796874
-9.9050e-02,0.00159375
-9.9048e-02,0.000499999
-9.9046e-02,0.000320312
-9.9045e-02,0.000960937
-9.9043e-02,0.00121094
-9.9042e-02,0.00121094
-9.9040e-02,0.000953124
-9.9038e-02,0.00116406
-9.9037e-02,0.000531249
-9.9035e-02,0.000742187
-9.9034e-02,0.000148437
-9.9032e-02,0.00252344
-9.9030e-02,0.00132031
-9.9029e-02,0.00161719
-9.9027e-02,0.000343749
-9.9026e-02,0.00176562
-9.9024e-02,-2.34385e-05
-9.9022e-02,0.000351562
-9.9021e-02,0.000976562
-9.9019e-02,0.00253125
-9.9018e-02,0.000468749
-9.9016e-02,0.00177344
-9.9014e-02,-7.81345e-06
-9.9013e-02,0.00103125
-9.9011e-02,0.002
-9.9010e-02,0.00226562
-9.9008e-02,0.00151562
-9.9006e-02,0.000781249
-9.9005e-02,0.000374999
-9.9003e-02,0.000148437
-9.9002e-02,0.00126562
-9.9000e-02,0.00139844
-9.8998e-02,0.00201562
-9.8997e-02,0.00105469
-9.8995e-02,0.00107812
-9.8994e-02,0.00107031
-9.8992e-02,0.000648437
-9.8990e-02,0.000117187
-9.8989e-02,0.00236719
-9.8987e-02,0.002125
-9.8986e-02,0.000921874
-9.8984e-02,0.00169531
-9.8982e-02,0.00204687
-9.8981e-02,0.00139062
-9.8979e-02,0.000765624
-9.8978e-02,0.000671874
-9.8976e-02,0.000867187
-9.8974e-02,0.000414062
-9.8973e-02,0.000312499
-9.8971e-02,0.000882812
-9.8970e-02,0.00114062
-9.8968e-02,0.00211719
-9.8966e-02,0.00182812
-9.8965e-02,0.00188281
-9.8963e-02,0.00207812
-9.8962e-02,0.00230469
-9.8960e-02,0.00145312
-9.8958e-02,0.00149219
-9.8957e-02,0.00119531
-9.8955e-02,0.00132812
-9.8954e-02,0.000812499
-9.8952e-02,-0.00111719
-9.8950e-02,0.000710937
-9.8949e-02,0.000914062
-9.8947e-02,0.00107031
-9.8946e-02,0.000921874
-9.8944e-02,0.00183594
-9.8942e-02,0.000531249
-9.8941e-02,0.000914062
-9.8939e-02,0.00167969
-9.8938e-02,0.00195312
-9.8936e-02,0.000929687
-9.8934e-02,0.00108594
-9.8933e-02,0.001375
-9.8931e-02,0.000476562
-9.8930e-02,0.00157812
-9.8928e-02,0.00128906
-9.8926e-02,0.00102344
-9.8925e-02,0.00102344
-9.8923e-02,0.000914062
-9.8922e-02,0.000796874
-9.8920e-02,0.00114062
-9.8918e-02,0.00110937
-9.8917e-02,0.00278125
-9.8915e-02,0.00185937
-9.8914e-02,0.00165625
-9.8912e-02,0.00141406
-9.8910e-02,0.000539062
-9.8909e-02,0.000820312
-9.8907e-02,0.00113281
-9.8906e-02,0.000679687
-9.8904e-02,0.000242187
-9.8902e-02,0.00120312
-9.8901e-02,0.000898437
-9.8899e-02,0.000421874
