Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.02
Sample Interval,1.6e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
-9.9418e-02,0.00760937
-9.9416e-02,0.00723437
-9.9414e-02,0.00834375
-9.9413e-02,0.00840625
-9.9411e-02,0.0088125
-9.9410e-02,0.00789062
-9.9408e-02,0.00742969
-9.9406e-02,0.00771875
-9.9405e-02,0.00817969
-9.9403e-02,0.00661719
-9.9402e-02,0.00655469
-9.9400e-02,0.00867969
-9.9398e-02,0.00845312
-9.9397e-02,0.00760937
-9.9395e-02,0.00869531
-9.9394e-02,0.00730469
-9.9392e-02,0.00744531
-9.9390e-02,0.0085625
-9.9389e-02,0.00703906
-9.9387e-02,0.00814062
-9.9386e-02,0.00770312
-9.9384e-02,0.00774219
-9.9382e-02,0.00917969
-9.9381e-02,0.00875
-9.9379e-02,0.00770312
-9.9378e-02,0.00895312
-9.9376e-02,0.00853906
-9.9374e-02,0.00746875
-9.9373e-02,0.00777344
-9.9371e-02,0.00896875
-9.9370e-02,0.00717187
-9.9368e-02,0.00635937
-9.9366e-02,0.00815625
-9.9365e-02,0.00775781
-9.9363e-02,0.00835937
-9.9362e-02,0.00814844
-9.9360e-02,0.007625
-9.9358e-02,0.00719531
-9.9357e-02,0.00852344
-9.9355e-02,0.00798437
-9.9354e-02,0.00885937
-9.9352e-02,0.00833594
-9.9350e-02,0.00703125
-9.9349e-02,0.00782812
-9.9347e-02,0.00739062
-9.9346e-02,0.00802344
-9.9344e-02,0.00764062
-9.9342e-02,0.0093125
-9.9341e-02,0.00734375
-9.9339e-02,0.00677344
-9.9338e-02,0.00879687
-9.9336e-02,0.00790625
-9.9334e-02,0.00741406
-9.9333e-02,0.00864844
-9.9331e-02,0.00841406
-9.9330e-02,0.00789844
-9.9328e-02,0.00805469
-9.9326e-02,0.00732031
-9.9325e-02,0.00782812
-9.9323e-02,0.00851562
-9.9322e-02,0.00641406
-9.9320e-02,0.00832812
-9.9318e-02,0.00657812
-9.9317e-02,0.00819531
-9.9315e-02,0.0068125
-9.9314e-02,0.00816406
-9.9312e-02,0.00725
-9.9310e-02,0.00785937
-9.9309e-02,0.00939062
-9.9307e-02,0.00736719
-9.9306e-02,0.00658594
-9.9304e-02,0.00850781
-9.9302e-02,0.00785156
-9.9301e-02,0.00810937
-9.9299e-02,0.00764062
-9.9298e-02,0.00903125
-9.9296e-02,0.00895312
-9.9294e-02,0.009125
-9.9293e-02,0.00963281
-9.9291e-02,0.00794531
-9.9290e-02,0.007125
-9.9288e-02,0.00584375
-9.9286e-02,0.00675
-9.9285e-02,0.00769531
-9.9283e-02,0.00801562
-9.9282e-02,0.00694531
-9.9280e-02,0.007375
-9.9278e-02,0.00752344
-9.9277e-02,0.0083125
-9.9275e-02,0.00916406
-9.9274e-02,0.00885156
-9.9272e-02,0.00648437
-9.9270e-02,0.008375
-9.9269e-02,0.00752344
-9.9267e-02,0.00789844
-9.9266e-02,0.00720312
-9.9264e-02,0.00873437
-9.9262e-02,0.00842969
-9.9261e-02,0.00740625
-9.9259e-02,0.00705469
-9.9258e-02,0.00645312
-9.9256e-02,0.0083125
-9.9254e-02,0.00697656
-9.9253e-02,0.00925
-9.9251e-02,0.00807812
-9.9250e-02,0.00808594
-9.9248e-02,0.00772656
-9.9246e-02,0.00960937
-9.9245e-02,0.008875
-9.9243e-02,0.00754687
-9.9242e-02,0.00738281
-9.9240e-02,0.00726562
-9.9238e-02,0.00721094
-9.9237e-02,0.00692187
-9.9235e-02,0.00660937
-9.9234e-02,0.00811719
-9.9232e-02,0.00774219
-9.9230e-02,0.00759375
-9.9229e-02,0.00795312
-9.9227e-02,0.00847656
-9.9226e-02,0.00776562
-9.9224e-02,0.00679687
-9.9222e-02,0.00890625
-9.9221e-02,0.0078125
-9.9219e-02,0.00625781
-9.9218e-02,0.00733594
-9.9216e-02,0.00757812
-9.9214e-02,0.00705469
-9.9213e-02,0.00832031
-9.9211e-02,0.00823437
-9.9210e-02,0.00872656
-9.9208e-02,0.00826562
-9.9206e-02,0.00789062
-9.9205e-02,0.00786719
-9.9203e-02,0.00754687
-9.9202e-02,0.009
-9.9200e-02,0.00752344
-9.9198e-02,0.00741406
-9.9197e-02,0.00605469
-9.9195e-02,0.00760156
-9.9194e-02,0.00769531
-9.9192e-02,0.00807031
-9.9190e-02,0.00813281
-9.9189e-02,0.00899219
-9.9187e-02,0.00882812
-9.9186e-02,0.00610937
-9.9184e-02,0.0073125
-9.9182e-02,0.00911719
-9.9181e-02,0.00841406
-9.9179e-02,0.0070625
-9.9178e-02,0.0079375
-9.9176e-02,0.00846094
-9.9174e-02,0.00817969
-9.9173e-02,0.00772656
-9.9171e-02,0.00791406
-9.9170e-02,0.00760156
-9.9168e-02,0.00751562
-9.9166e-02,0.00777344
-9.9165e-02,0.00830469
-9.9163e-02,0.00842969
-9.9162e-02,0.00733594
-9.9160e-02,0.00849219
-9.9158e-02,0.00724219
-9.9157e-02,0.00682031
-9.9155e-02,0.00748437
-9.9154e-02,0.00749219
-9.9152e-02,0.00903125
-9.9150e-02,0.00771094
-9.9149e-02,0.00753906
-9.9147e-02,0.00754687
-9.9146e-02,0.00766406
-9.9144e-02,0.00828906
-9.9142e-02,0.00752344
-9.9141e-02,0.00740625
-9.9139e-02,0.00774219
-9.9138e-02,0.00817969
-9.9136e-02,0.00782031
-9.9134e-02,0.00744531
-9.9133e-02,0.00809375
-9.9131e-02,0.00746875
-9.9130e-02,0.00705469
-9.9128e-02,0.0086875
-9.9126e-02,0.00896094
-9.9125e-02,0.00807812
-9.9123e-02,0.00770312
-9.9122e-02,0.008625
-9.9120e-02,0.008625
-9.9118e-02,0.00713281
-9.9117e-02,0.00701562
-9.9115e-02,0.0088125
-9.9114e-02,0.00789844
-9.9112e-02,0.009
-9.9110e-02,0.00847656
-9.9109e-02,0.00849219
-9.9107e-02,0.00811719
-9.9106e-02,0.00642187
-9.9104e-02,0.00902344
-9.9102e-02,0.00775781
-9.9101e-02,0.00704687
-9.9099e-02,0.00723437
-9.9098e-02,0.00860156
-9.9096e-02,0.00842969
-9.9094e-02,0.00805469
-9.9093e-02,0.00842187
-9.9091e-02,0.00757031
-9.9090e-02,0.00595312
-9.9088e-02,0.00746094
-9.9086e-02,0.0088125
-9.9085e-02,0.00875781
-9.9083e-02,0.00882812
-9.9082e-02,0.00839844
-9.9080e-02,0.00696875
-9.9078e-02,0.00690625
-9.9077e-02,0.00550781
-9.9075e-02,0.00870312
-9.9074e-02,0.00782031
-9.9072e-02,0.00638281
-9.9070e-02,0.00759375
-9.9069e-02,0.00748437
-9.9067e-02,0.00823437
-9.9066e-02,0.00792187
-9.9064e-02,0.008875
-9.9062e-02,0.00845312
-9.9061e-02,0.00884375
-9.9059e-02,0.00747656
-9.9058e-02,0.00827344
-9.9056e-02,0.00779687
-9.9054e-02,0.00710156
-9.9053e-02,0.00702344
-9.9051e-02,0.00717969
-9.9050e-02,0.00677344
-9.9048e-02,0.00761719
-9.9046e-02,0.00807031
-9.9045e-02,0.00925
-9.9043e-02,0.00794531
-9.9042e-02,0.00808594
-9.9040e-02,0.00710937
-9.9038e-02,0.00732812
-9.9037e-02,0.00786719
-9.9035e-02,0.00876562
-9.9034e-02,0.00946094
-9.9032e-02,0.00704687
-9.9030e-02,0.0078125
-9.9029e-02,0.00810156
-9.9027e-02,0.00725781
-9.9026e-02,0.00849219
-9.9024e-02,0.00757031
-9.9022e-02,0.00785156
-9.9021e-02,0.00794531
-9.9019e-02,0.00879687
-9.9018e-02,0.00834375
-9.9016e-02,0.00780469
-9.9014e-02,0.00785937
-9.9013e-02,0.00757812
-9.9011e-02,0.00930469
-9.9010e-02,0.006625
-9.9008e-02,0.0084375
-9.9006e-02,0.00825781
-9.9005e-02,0.0075625
-9.9003e-02,0.00825781
-9.9002e-02,0.00761719
-9.9000e-02,0.00758594
-9.8998e-02,0.00824219
-9.8997e-02,0.00738281
-9.8995e-02,0.0093125
-9.8994e-02,0.00772656
-9.8992e-02,0.00639062
-9.8990e-02,0.00535156
-9.8989e-02,0.00750781
-9.8987e-02,0.00742187
-9.8986e-02,0.00641406
-9.8984e-02,0.00777344
-9.8982e-02,0.00780469
-9.8981e-02,0.00794531
-9.8979e-02,0.00804687
-9.8978e-02,0.00749219
-9.8976e-02,0.00646094
-9.8974e-02,0.00785937
-9.8973e-02,0.00733594
-9.8971e-02,0.00826562
-9.8970e-02,0.00810937
-9.8968e-02,0.00703125
-9.8966e-02,0.00602344
-9.8965e-02,0.00778125
-9.8963e-02,0.00815625
-9.8962e-02,0.00764844
-9.8960e-02,0.00948437
-9.8958e-02,0.009
-9.8957e-02,0.00753906
-9.8955e-02,0.00840625
-9.8954e-02,0.00788281
-9.8952e-02,0.0075
-9.8950e-02,0.00660937
-9.8949e-02,0.00750781
-9.8947e-02,0.00674219
-9.8946e-02,0.00707812
-9.8944e-02,0.00723437
-9.8942e-02,0.00636719
-9.8941e-02,0.00715625
-9.8939e-02,0.00678125
-9.8938e-02,0.00746875
-9.8936e-02,0.00761719
-9.8934e-02,0.00775
