Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.1
Sample Interval,8e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
-4.96224e-01,0.0925234
-4.96216e-01,0.0915547
-4.96208e-01,0.0913437
-4.96200e-01,0.0900078
-4.96192e-01,0.0920234
-4.96184e-01,0.0917266
-4.96176e-01,0.0929297
-4.96168e-01,0.0913437
-4.96160e-01,0.09175
-4.96152e-01,0.0907031
-4.96144e-01,0.0921328
-4.96136e-01,0.0922422
-4.96128e-01,0.0908125
-4.96120e-01,0.0908203
-4.96112e-01,0.0921094
-4.96104e-01,0.0923828
-4.96096e-01,0.0920312
-4.96088e-01,0.0924922
-4.96080e-01,0.0926797
-4.96072e-01,0.0916875
-4.96064e-01,0.0922422
-4.96056e-01,0.0912891
-4.96048e-01,0.0921328
-4.96040e-01,0.0912969
-4.96032e-01,0.0921094
-4.96024e-01,0.0919141
-4.96016e-01,0.0911797
-4.96008e-01,0.0930937
-4.96000e-01,0.0919766
-4.95992e-01,0.0916797
-4.95984e-01,0.0916406
-4.95976e-01,0.0907969
-4.95968e-01,0.0912266
-4.95960e-01,0.0919141
-4.95952e-01,0.0905625
-4.95944e-01,0.0930469
-4.95936e-01,0.0914766
-4.95928e-01,0.0920781
-4.95920e-01,0.0905781
-4.95912e-01,0.0919922
-4.95904e-01,0.0915312
-4.95896e-01,0.092375
-4.95888e-01,0.092
-4.95880e-01,0.0923281
-4.95872e-01,0.0916094
-4.95864e-01,0.0923203
-4.95856e-01,0.0924922
-4.95848e-01,0.0917812
-4.95840e-01,0.0913125
-4.95832e-01,0.0918906
-4.95824e-01,0.0915
-4.95816e-01,0.0909375
-4.95808e-01,0.0930937
-4.95800e-01,0.0911172
-4.95792e-01,0.0929297
-4.95784e-01,0.0919062
-4.95776e-01,0.0919453
-4.95768e-01,0.0915
-4.95760e-01,0.0921328
-4.95752e-01,0.091
-4.95744e-01,0.0911172
-4.95736e-01,0.0927422
-4.95728e-01,0.0916016
-4.95720e-01,0.0915312
-4.95712e-01,0.0911797
-4.95704e-01,0.092375
-4.95696e-01,0.0919297
-4.95688e-01,0.0910312
-4.95680e-01,0.0909219
-4.95672e-01,0.0912812
-4.95664e-01,0.0907109
-4.95656e-01,0.0920469
-4.95648e-01,0.0931484
-4.95640e-01,0.0902422
-4.95632e-01,0.0916406
-4.95624e-01,0.0907422
-4.95616e-01,0.0916641
-4.95608e-01,0.0914766
-4.95600e-01,0.0913672
-4.95592e-01,0.0921328
-4.95584e-01,0.0916719
-4.95576e-01,0.0921094
-4.95568e-01,0.0907891
-4.95560e-01,0.091625
-4.95552e-01,0.0916406
-4.95544e-01,0.0905469
-4.95536e-01,0.0910625
-4.95528e-01,0.0913984
-4.95520e-01,0.0914844
-4.95512e-01,0.0931797
-4.95504e-01,0.0911875
-4.95496e-01,0.0918516
-4.95488e-01,0.0921641
-4.95480e-01,0.0905469
-4.95472e-01,0.0917812
-4.95464e-01,0.0913281
-4.95456e-01,0.0914141
-4.95448e-01,0.0914141
-4.95440e-01,0.0916953
-4.95432e-01,0.0911484
-4.95424e-01,0.0902422
-4.95416e-01,0.0917734
-4.95408e-01,0.0916406
-4.95400e-01,0.0921094
-4.95392e-01,0.0919141
-4.95384e-01,0.0913984
-4.95376e-01,0.0913906
-4.95368e-01,0.0917031
-4.95360e-01,0.092625
-4.95352e-01,0.090875
-4.95344e-01,0.0917812
-4.95336e-01,0.0902656
-4.95328e-01,0.093375
-4.95320e-01,0.0911719
-4.95312e-01,0.0921641
-4.95304e-01,0.0924844
-4.95296e-01,0.0913906
-4.95288e-01,0.0914609
-4.95280e-01,0.0912187
-4.95272e-01,0.0922266
-4.95264e-01,0.0913125
-4.95256e-01,0.0902422
-4.95248e-01,0.0920781
-4.95240e-01,0.090875
-4.95232e-01,0.0910703
-4.95224e-01,0.0918906
-4.95216e-01,0.0910312
-4.95208e-01,0.0915625
-4.95200e-01,0.0928984
-4.95192e-01,0.0929297
-4.95184e-01,0.0920781
-4.95176e-01,0.09175
-4.95168e-01,0.0909609
-4.95160e-01,0.0915469
-4.95152e-01,0.0913437
-4.95144e-01,0.0921328
-4.95136e-01,0.0912812
-4.95128e-01,0.0910469
-4.95120e-01,0.0915078
-4.95112e-01,0.092
-4.95104e-01,0.0917812
-4.95096e-01,0.0916406
-4.95088e-01,0.0918906
-4.95080e-01,0.0933125
-4.95072e-01,0.0911484
-4.95064e-01,0.0917812
-4.95056e-01,0.0915078
-4.95048e-01,0.0913672
-4.95040e-01,0.0909297
-4.95032e-01,0.0916328
-4.95024e-01,0.0907891
-4.95016e-01,0.08975
-4.95008e-01,0.0912812
-4.95000e-01,0.0911797
-4.94992e-01,0.0905781
-4.94984e-01,0.0914453
-4.94976e-01,0.0915937
-4.94968e-01,0.0918906
-4.94960e-01,0.0915
-4.94952e-01,0.0913437
-4.94944e-01,0.0899453
-4.94936e-01,0.0920781
-4.94928e-01,0.0907812
-4.94920e-01,0.0920234
-4.94912e-01,0.0909297
-4.94904e-01,0.0907109
-4.94896e-01,0.0913125
-4.94888e-01,0.0921094
-4.94880e-01,0.0913672
-4.94872e-01,0.0921953
-4.94864e-01,0.0913672
-4.94856e-01,0.0906484
-4.94848e-01,0.0916641
-4.94840e-01,0.0900234
-4.94832e-01,0.0923281
-4.94824e-01,0.09125
-4.94816e-01,0.0899453
-4.94808e-01,0.0926406
-4.94800e-01,0.0913984
-4.94792e-01,0.0907656
-4.94784e-01,0.0909297
-4.94776e-01,0.0916953
-4.94768e-01,0.0909062
-4.94760e-01,0.0915
-4.94752e-01,0.0931484
-4.94744e-01,0.0911641
-4.94736e-01,0.0912812
-4.94728e-01,0.0900234
-4.94720e-01,0.0916953
-4.94712e-01,0.090375
-4.94704e-01,0.0908437
-4.94696e-01,0.0913125
-4.94688e-01,0.0907656
-4.94680e-01,0.0916641
-4.94672e-01,0.0923281
-4.94664e-01,0.091375
-4.94656e-01,0.0917187
-4.94648e-01,0.0919453
-4.94640e-01,0.0911797
-4.94632e-01,0.0909609
-4.94624e-01,0.0917422
-4.94616e-01,0.0909531
-4.94608e-01,0.0913984
-4.94600e-01,0.0900469
-4.94592e-01,0.0925703
-4.94584e-01,0.0909922
-4.94576e-01,0.0921328
-4.94568e-01,0.0916641
-4.94560e-01,0.0907734
-4.94552e-01,0.0911562
-4.94544e-01,0.0907109
-4.94536e-01,0.0918281
-4.94528e-01,0.0908281
-4.94520e-01,0.0915312
-4.94512e-01,0.0911484
-4.94504e-01,0.0919141
-4.94496e-01,0.0905781
-4.94488e-01,0.0906797
-4.94480e-01,0.0914766
-4.94472e-01,0.0908437
-4.94464e-01,0.0910312
-4.94456e-01,0.0909844
-4.94448e-01,0.0927969
-4.94440e-01,0.0902187
-4.94432e-01,0.0900781
-4.94424e-01,0.0935937
-4.94416e-01,0.0903594
-4.94408e-01,0.0907969
-4.94400e-01,0.0918672
-4.94392e-01,0.0913125
-4.94384e-01,0.0912891
-4.94376e-01,0.0901094
-4.94368e-01,0.0922734
-4.94360e-01,0.0910937
-4.94352e-01,0.0910078
-4.94344e-01,0.0918125
-4.94336e-01,0.0923594
-4.94328e-01,0.0922969
-4.94320e-01,0.0911172
-4.94312e-01,0.0917344
-4.94304e-01,0.090875
-4.94296e-01,0.0927422
-4.94288e-01,0.0910937
-4.94280e-01,0.0899766
-4.94272e-01,0.0915391
-4.94264e-01,0.090625
-4.94256e-01,0.0905781
-4.94248e-01,0.0907422
-4.94240e-01,0.0911484
-4.94232e-01,0.0905937
-4.94224e-01,0.0915859
-4.94216e-01,0.0921641
-4.94208e-01,0.0919922
-4.94200e-01,0.0898281
-4.94192e-01,0.0921641
-4.94184e-01,0.0907422
-4.94176e-01,0.0919141
-4.94168e-01,0.0914922
-4.94160e-01,0.0903125
-4.94152e-01,0.0920156
-4.94144e-01,0.0915547
-4.94136e-01,0.0912891
-4.94128e-01,0.0905781
-4.94120e-01,0.0918672
-4.94112e-01,0.0898828
-4.94104e-01,0.0918594
-4.94096e-01,0.0917266
-4.94088e-01,0.0912578
-4.94080e-01,0.0915625
-4.94072e-01,0.0914687
-4.94064e-01,0.0908125
-4.94056e-01,0.0909609
-4.94048e-01,0.0901641
-4.94040e-01,0.0921562
-4.94032e-01,0.0923281
-4.94024e-01,0.0911797
-4.94016e-01,0.0910937
-4.94008e-01,0.0919766
-4.94000e-01,0.0918594
-4.93992e-01,0.0907656
-4.93984e-01,0.0907266
-4.93976e-01,0.0908047
-4.93968e-01,0.0903828
-4.93960e-01,0.0912891
-4.93952e-01,0.0914453
-4.93944e-01,0.0914062
-4.93936e-01,0.0918906
-4.93928e-01,0.0919453
-4.93920e-01,0.0901875
-4.93912e-01,0.0927891
-4.93904e-01,0.0913984
-4.93896e-01,0.0912812
-4.93888e-01,0.0921641
-4.93880e-01,0.0904062
-4.93872e-01,0.091125
-4.93864e-01,0.0910391
-4.93856e-01,0.0918125
-4.93848e-01,0.0906875
-4.93840e-01,0.0922656
-4.93832e-01,0.0910625
-4.93824e-01,0.0912422
-4.93816e-01,0.0906016
-4.93808e-01,0.0910156
-4.93800e-01,0.0917266
-4.93792e-01,0.0898516
-4.93784e-01,0.0897266
-4.93776e-01,0.0910078
-4.93768e-01,0.0909922
-4.93760e-01,0.0921797
-4.93752e-01,0.0908437
-4.93744e-01,0.0908984
-4.93736e-01,0.0924062
-4.93728e-01,0.0920781
-4.93720e-01,0.09125
-4.93712e-01,0.0912578
-4.93704e-01,0.0913125
-4.93696e-01,0.0910391
-4.93688e-01,0.0923281
-4.93680e-01,0.0915234
-4.93672e-01,0.0915937
-4.93664e-01,0.0903047
-4.93656e-01,0.0902422
-4.93648e-01,0.0916641
-4.93640e-01,0.0913203
-4.93632e-01,0.0906016
-4.93624e-01,0.0913125
-4.93616e-01,0.0907344
-4.93608e-01,0.0907578
-4.93600e-01,0.0915625
-4.93592e-01,0.0915625
-4.93584e-01,0.0913437
-4.93576e-01,0.0925156
-4.93568e-01,0.0910625
-4.93560e-01,0.090875
-4.93552e-01,0.0909297
-4.93544e-01,0.0917812
-4.93536e-01,0.0910078
-4.93528e-01,0.0907422
-4.93520e-01,0.0904141
-4.93512e-01,0.0914687
-4.93504e-01,0.0916094
-4.93496e-01,0.0911406
-4.93488e-01,0.0915937
-4.93480e-01,0.0911016
-4.93472e-01,0.0916406
-4.93464e-01,0.0911172
-4.93456e-01,0.0912266
-4.93448e-01,0.0899766
-4.93440e-01,0.0912344
-4.93432e-01,0.0912891
-4.93424e-01,0.0912109
-4.93416e-01,0.0907734
-4.93408e-01,0.0917266
-4.93400e-01,0.0918125
-4.93392e-01,0.0915625
-4.93384e-01,0.0901484
-4.93376e-01,0.0902187
-4.93368e-01,0.0902578
-4.93360e-01,0.0910625
-4.93352e-01,0.0923516
-4.93344e-01,0.0909062
-4.93336e-01,0.0915312
-4.93328e-01,0.0915937
-4.93320e-01,0.0914766
-4.93312e-01,0.0911484
-4.93304e-01,0.0899687
-4.93296e-01,0.091875
-4.93288e-01,0.0890625
-4.93280e-01,0.0907422
-4.93272e-01,0.0907031
-4.93264e-01,0.0917891
-4.93256e-01,0.09175
-4.93248e-01,0.0911172
-4.93240e-01,0.0922187
-4.93232e-01,0.0908672
-4.93224e-01,0.0918906
-4.93216e-01,0.0890937
-4.93208e-01,0.0909297
-4.93200e-01,0.0904922
-4.93192e-01,0.0910937
-4.93184e-01,0.0913437
-4.93176e-01,0.0916719
-4.93168e-01,0.0906641
-4.93160e-01,0.0919922
-4.93152e-01,0.0913437
-4.93144e-01,0.0910937
-4.93136e-01,0.0906016
